"Frequency Output","Frequency Input","FCC Callsign",Agency/Category,County,Description,"Alpha Tag","PL Output Tone","PL Input Tone",Mode,"Class Station Code",Tag
442.600000,0.00000,n/a,"Nebraska DMR-MARC Repeater System",Madison,"Site: 009 Norfolk",n/a,n/a,n/a,DMR,RM,TRS
442.650000,0.00000,n/a,"Nebraska TRBO",Douglas,"Site: 001 Downtown Omaha",n/a,n/a,n/a,DMR,RM,TRS
442.650000,0.00000,n/a,"Nebraska DMR-MARC Repeater System",Douglas,"Site: 001 Omaha East",n/a,n/a,n/a,DMR,RM,TRS
442.650000,447.65000,K0BOY,Repeaters,Douglas,"Omaha - DMARC - Worldwide",K0BOY,"CC 1|TG 1|SL 1",,DMR,RM,Ham
442.650000,447.65000,K0BOY,Repeaters,Douglas,"Omaha - DMARC - North America",K0BOY,"CC 1|TG 3|SL 1",,DMR,RM,Ham
442.650000,447.65000,K0BOY,Repeaters,Douglas,"Omaha - DMARC - Worldwide English",K0BOY,"CC 1|TG 13|SL 1",,DMR,RM,Ham
442.650000,447.65000,K0BOY,Repeaters,Douglas,"Omaha - DMARC - Tech Talk",K0BOY,"CC 1|TG 100|SL 1",,DMR,RM,Ham
442.650000,447.65000,K0BOY,Repeaters,Douglas,"Omaha - DMARC - UA113",K0BOY,"CC 1|TG 113|SL 1",,DMR,RM,Ham
442.650000,447.65000,K0BOY,Repeaters,Douglas,"Omaha - DMARC - Nebraska Statewide",K0BOY,"CC 1|TG 3131|SL 2",,DMR,RM,Ham
442.650000,447.65000,K0BOY,Repeaters,Douglas,"Omaha - DMARC - Midwest Regional",K0BOY,"CC 1|TG 3169|SL 2",,DMR,RM,Ham
442.775000,447.77500,KC0HYI,Repeaters,Cass,"Weeping Water - DMARC - Worldwide",KC0HYI,"CC 1|TG 1|SL 1",,DMR,RM,Ham
442.775000,447.77500,KC0HYI,Repeaters,Cass,"Weeping Water - DMARC - North America",KC0HYI,"CC 1|TG 3|SL 1",,DMR,RM,Ham
442.775000,447.77500,KC0HYI,Repeaters,Cass,"Weeping Water - DMARC - Worldwide English",KC0HYI,"CC 1|TG 13|SL 1",,DMR,RM,Ham
442.775000,447.77500,KC0HYI,Repeaters,Cass,"Weeping Water - DMARC - Tech Talk",KC0HYI,"CC 1|TG 100|SL 1",,DMR,RM,Ham
442.775000,447.77500,KC0HYI,Repeaters,Cass,"Weeping Water - DMARC - UA113",KC0HYI,"CC 1|TG 113|SL 1",,DMR,RM,Ham
442.775000,447.77500,KC0HYI,Repeaters,Cass,"Weeping Water - DMARC - Nebraska Statewide",KC0HYI,"CC 1|TG 3131|SL 2",,DMR,RM,Ham
442.775000,447.77500,KC0HYI,Repeaters,Cass,"Weeping Water - DMARC - Midwest Regional",KC0HYI,"CC 1|TG 3169|SL 2",,DMR,RM,Ham
442.775000,0.00000,n/a,"Nebraska TRBO",Cass,"Site: 001 Weeping Water",n/a,n/a,n/a,DMR,RM,TRS
442.775000,0.00000,n/a,"Nebraska DMR-MARC Repeater System",Cass,"Site: 005 Weeping Water",n/a,n/a,n/a,DMR,RM,TRS
442.800000,0.00000,n/a,"Nebraska TRBO",Otoe,"Site: 001 Nebraska City",n/a,n/a,n/a,DMR,RM,TRS
442.800000,0.00000,n/a,"Nebraska DMR-MARC Repeater System",Otoe,"Site: 007 Nebraska City",n/a,n/a,n/a,DMR,RM,TRS
442.800000,0.00000,n/a,"Nebraska DMR-MARC Repeater System",Platte,"Site: 010 Columbus",n/a,n/a,n/a,DMR,RM,TRS
442.825000,0.00000,n/a,"Nebraska TRBO",Douglas,"Site: 001 Northwest Omaha",n/a,n/a,n/a,DMR,RM,TRS
442.825000,0.00000,n/a,"Nebraska DMR-MARC Repeater System",Douglas,"Site: 002 Omaha West",n/a,n/a,n/a,DMR,RM,TRS
442.825000,447.82500,W0AAI,Repeaters,Douglas,"Omaha - DMARC - Worldwide",W0AAI,"CC 1|TG 1|SL 1",,DMR,RM,Ham
442.825000,447.82500,W0AAI,Repeaters,Douglas,"Omaha - DMARC - North America",W0AAI,"CC 1|TG 3|SL 1",,DMR,RM,Ham
442.825000,447.82500,W0AAI,Repeaters,Douglas,"Omaha - DMARC - Worldwide English",W0AAI,"CC 1|TG 13|SL 1",,DMR,RM,Ham
442.825000,447.82500,W0AAI,Repeaters,Douglas,"Omaha - DMARC - Tech Talk",W0AAI,"CC 1|TG 100|SL 1",,DMR,RM,Ham
442.825000,447.82500,W0AAI,Repeaters,Douglas,"Omaha - DMARC - UA113",W0AAI,"CC 1|TG 113|SL 1",,DMR,RM,Ham
442.825000,447.82500,W0AAI,Repeaters,Douglas,"Omaha - DMARC - Nebraska Statewide",W0AAI,"CC 1|TG 3131|SL 2",,DMR,RM,Ham
442.825000,447.82500,W0AAI,Repeaters,Douglas,"Omaha - DMARC - Midwest Regional",W0AAI,"CC 1|TG 3169|SL 2",,DMR,RM,Ham
442.950000,447.95000,KC0YUR,Repeaters,Douglas,"Omaha - REACT 1",KC0YUR-1,"146.2 PL","146.2 PL",FM,RM,Ham
443.000000,448.60000,KB0ZZT,Repeaters,Saunders,"Wahoo - DMARC - Tech Talk",KB0ZZT,"CC 1|TG 100|SL 1",,DMR,RM,Ham
443.075000,448.07500,KC0SWG,Repeaters,Gage,Virginia,KC0SWG,"173.8 PL","173.8 PL",FM,RM,Ham
443.200000,448.20000,W0WWV,Repeaters,Adams,Hastings,Hastings,"123.0 PL","123.0 PL",FM,RM,Ham
443.225000,448.22500,KB0SMX,Repeaters,Cass,"Plattsmouth Amateur Radio Club","KB0SMX UHF",,,FM,RM,Ham
443.350000,448.35000,WB0QQK,Repeaters,Sarpy,Bellevue,WB0QQK,"179.9 PL","179.9 PL",FM,RM,Ham
443.500000,448.50000,N0GVK,"Lancaster County",Lancaster,N0GVK,N0GVK,,,FM,RM,Ham
443.600000,448.60000,KB0ZZT,Repeaters,Saunders,"Wahoo - DMARC - Worldwide",KB0ZZT,"CC 1|TG 1|SL 1",,DMR,RM,Ham
443.600000,448.60000,KB0ZZT,Repeaters,Saunders,"Wahoo - DMARC - North America",KB0ZZT,"CC 1|TG 3|SL 1",,DMR,RM,Ham
443.600000,448.60000,KB0ZZT,Repeaters,Saunders,"Wahoo - DMARC - Worldwide English",KB0ZZT,"CC 1|TG 13|SL 1",,DMR,RM,Ham
443.600000,448.60000,KB0ZZT,Repeaters,Saunders,"Wahoo - DMARC - UA113",KB0ZZT,"CC 1|TG 113|SL 1",,DMR,RM,Ham
443.600000,448.60000,KB0ZZT,Repeaters,Saunders,"Wahoo - DMARC - Nebraska Statewide",KB0ZZT,"CC 1|TG 3131|SL 2",,DMR,RM,Ham
443.600000,448.60000,KB0ZZT,Repeaters,Saunders,"Wahoo - DMARC - Midwest Regional",KB0ZZT,"CC 1|TG 3169|SL 2",,DMR,RM,Ham
443.750000,448.75000,N0DCA,"Dakota County ARC",Dakota,"South Sioux City Repeater (Fusion Analog/Digital)","SSC Ham","110.9 PL","110.9 PL",FM,RM,Ham
443.750000,448.75000,KI0AU,Repeaters,Richardson,"Falls City Regional severe weather nets UHF","Falls City WX U","88.5 PL","88.5 PL",FM,RM,Aircraft
443.825000,448.82500,W0JJK,Repeaters,Sarpy,Bellevue,"W0JJK FM","131.8 PL","131.8 PL",FM,RM,Ham
443.825000,448.82500,W0JJK,Repeaters,Sarpy,Bellevue,"W0JJK P25","293 NAC","293 NAC",P25,RM,Ham
443.950000,448.95000,WY0F,Repeaters,Hall,"Grand Island",WY0F,"123.0 PL","123.0 PL",FM,RM,Ham
443.975000,448.97500,KC0YUR,Repeaters,Douglas,"Omaha - REACT 2",KC0YUR-2,"146.2 PL","146.2 PL",FM,RM,Ham
444.100000,449.10000,WD0DMS,"Lancaster County",Lancaster,WD0DMS,WD0DMS,,,FM,RM,Ham
444.125000,449.12500,N0NEB,Repeaters,"Scotts Bluff","Scottsbluff - Linked to 147.165 Albin WY - TriCity Amateur Radio Club",N0NEB,CSQ,"123.0 PL",FM,BM,Ham
444.125000,449.12500,KG0S,Repeaters,Cuming,"West Point - Central Region Intertie System",KG0S,"131.8 PL","131.8 PL",FM,RM,Ham
444.200000,449.20000,WA0HOU,Repeaters,York,York,WA0HOU,CSQ,CSQ,FM,RM,Ham
444.250000,449.25000,WA6BRE,Repeaters,Madison,"Norfolk - Elkhorn Valley Amateur Radio Club",WA6BRE,"88.5 PL","88.5 PL",FM,RM,Ham
444.250000,449.25000,W0SSB,Repeaters,"Scotts Bluff","Scottsbluff DMR",W0SSB,,,DMR,RM,Ham
444.300000,449.30000,K0RPT,"Lancaster County",Lancaster,"K0RPT Linked to 146.700",K0RPT,,,FM,RM,Ham
444.375000,449.37500,KD0PGV,Repeaters,Washington,Winslow,KD0PGV,"100.0 PL",CSQ,FM,RM,Ham
444.425000,449.42500,K0OQL,Repeaters,Douglas,Omaha,K0OQL,,,YSF,RM,Ham
444.475000,449.47500,W0WWV,Repeaters,Adams,Campbell,Campbell,"123.0 PL","123.0 PL",FM,RM,Ham
444.500000,449.50000,N0NEB,Repeaters,"Scotts Bluff","Lake Minitare - TriCity Amateur Radio Club",N0NEB,"103.5 PL","103.5 PL",FM,RM,Ham
444.650000,449.65000,K0BOY,Repeaters,Sarpy,"Bellevue UHF",K0BOY,"131.8 PL","131.8 PL",FM,RM,Ham
444.800000,449.80000,N7UVW,Repeaters,"Red Willow",McCook,N7UVW,"162.2 PL","162.2 PL",FM,RM,Ham
444.850000,449.85000,KA0RCZ,Repeaters,Buffalo,Kearney,KA0RCZ,"74.4 PL","74.4 PL",FM,RM,Ham
444.850000,449.85000,KA0NCR,Repeaters,Dodge,"Fremont - DMARC - Worldwide",KA0NCR,"CC 1|TG 1|SL 1",,DMR,RM,Ham
444.850000,449.85000,KA0NCR,Repeaters,Dodge,"Fremont - DMARC - North America",KA0NCR,"CC 1|TG 3|SL 1",,DMR,RM,Ham
444.850000,449.85000,KA0NCR,Repeaters,Dodge,"Fremont - DMARC - Worldwide English",KA0NCR,"CC 1|TG 13|SL 1",,DMR,RM,Ham
444.850000,449.85000,KA0NCR,Repeaters,Dodge,"Fremont - DMARC - Tech Talk",KA0NCR,"CC 1|TG 100|SL 1",,DMR,RM,Ham
444.850000,449.85000,KA0NCR,Repeaters,Dodge,"Fremont - DMARC - UA113",KA0NCR,"CC 1|TG 113|SL 1",,DMR,RM,Ham
444.850000,449.85000,KA0NCR,Repeaters,Dodge,"Fremont - DMARC - Nebraska Statewide",KA0NCR,"CC 1|TG 3131|SL 2",,DMR,RM,Ham
444.850000,449.85000,KA0NCR,Repeaters,Dodge,"Fremont - DMARC - Midwest Regional",KA0NCR,"CC 1|TG 3169|SL 2",,DMR,RM,Ham
444.850000,0.00000,n/a,"Nebraska TRBO",Dodge,"Site: 001 Fremont",n/a,n/a,n/a,DMR,RM,TRS
444.850000,0.00000,n/a,"Nebraska DMR-MARC Repeater System",Dodge,"Site: 006 Fremont",n/a,n/a,n/a,DMR,RM,TRS
444.875000,449.87500,WB0QQK,Repeaters,Sarpy,Bellevue,"WB0QQK FM","131.8 PL","131.8 PL",FM,RM,Ham
444.875000,449.87500,WB0QQK,Repeaters,Sarpy,Bellevue,"WB0QQK P25","293 NAC","293 NAC",P25,RM,Ham
444.975000,449.97500,KI0PY,Repeaters,Douglas,"Omaha - DMARC - Worldwide",KI0PY,"CC 1|TG 1|SL 1",,DMR,RM,Ham
444.975000,449.97500,KI0PY,Repeaters,Douglas,"Omaha - DMARC - North America",KI0PY,"CC 1|TG 3|SL 1",,DMR,RM,Ham
444.975000,449.97500,KI0PY,Repeaters,Douglas,"Omaha - DMARC - Worldwide English",KI0PY,"CC 1|TG 13|SL 1",,DMR,RM,Ham
444.975000,449.97500,KI0PY,Repeaters,Douglas,"Omaha - DMARC - Tech Talk",KI0PY,"CC 1|TG 100|SL 1",,DMR,RM,Ham
444.975000,449.97500,KI0PY,Repeaters,Douglas,"Omaha - DMARC - UA113",KI0PY,"CC 1|TG 113|SL 1",,DMR,RM,Ham
444.975000,449.97500,KI0PY,Repeaters,Douglas,"Omaha - DMARC - Nebraska Statewide",KI0PY,"CC 1|TG 3131|SL 2",,DMR,RM,Ham
444.975000,449.97500,KI0PY,Repeaters,Douglas,"Omaha - DMARC - Midwest Regional",KI0PY,"CC 1|TG 3169|SL 2",,DMR,RM,Ham
444.975000,0.00000,n/a,"Nebraska TRBO",Douglas,"Site: 001 West Omaha",n/a,n/a,n/a,DMR,RM,TRS
444.975000,0.00000,n/a,"Nebraska DMR-MARC Repeater System",Douglas,"Site: 003 Omaha South",n/a,n/a,n/a,DMR,RM,TRS
445.100000,0.00000,WD0BQM,Simplex,"Scotts Bluff","Mitchell - IRLP 3942",WD0BQM,"100.0 PL","100.0 PL",FM,BM,Ham
446.300000,0.00000,,Repeaters,Dawes,"Chadron - Simplex linked to 147.36","Chadron simplex",CSQ,CSQ,FM,BM,Ham
450.087500,455.08750,KAN550,"Douglas County Business Media",Statewide,"KETV (TV Channel 7)","KETV (TV 7)",,,DMR,RM,Media
450.325000,0.00000,,"Douglas County Business Media",Statewide,"Channels 6 News Operations","CH 6 News","127.3 PL",,FMN,BM,Media
450.350000,0.00000,,"Douglas County Business Media",Statewide,"Traffic Helicopters - Broadcast","Traffic Brdc",,,FMN,M,Business
450.650000,0.00000,,"Douglas County Business Media",Statewide,"Traffic Helicopters - Broadcast","Traffic Helo",,,FMN,M,Business
451.025000,456.02500,WPXE871,"Businesses Businesses",Statewide,LES,"LES Business","025 DPL",,FM,RM,Business
451.025000,456.02500,KAA906,"Businesses Businesses",Statewide,"Loup River Public Power Dist",LRPPD,"025 DPL",,FM,RM,Utilities
451.025000,456.02500,KAA906,"Businesses Businesses",Statewide,"Loup River Public Power Dist",LoupRiverPwr,"025 DPL",,FM,RM,"Public Works"
451.025000,456.02500,KAA906,"Businesses Businesses",Statewide,"Loup River Public Power Dist",LoupRiverPwr,"025 DPL",,FM,RM,Utilities
451.025000,0.00000,n/a,"Basin Electric Power Cooperative","Scotts Bluff","Site: 16897 Stegall, NE",n/a,n/a,n/a,MPT-1327,RM,TRS
451.050000,456.05000,KAA906,"Businesses Businesses",Statewide,"Loup River Public Power Dist","Loup River P","025 DPL",,FM,RM,Utilities
451.050000,456.05000,KAA906,"Businesses Businesses",Statewide,"Loup River Public Power Dist",LoupRiverPwr,"025 DPL",,FM,RM,Business
451.050000,456.05000,KAA906,"Businesses Businesses",Statewide,"Loup River Public Power Dist",LoupRiverPwr,"025 DPL",,FM,RM,Utilities
451.075000,0.00000,n/a,"Mid American Energy",Dakota,"Site: 26010 South Sioux City, NE",n/a,n/a,n/a,MPT-1327,RM,TRS
451.125000,0.00000,"KA3453 ","Nebraska Utilities Douglas County Area",Statewide,"Douglas County 451.125","OPPD DC 451.125",,,FMN,M,Utilities
451.137500,0.00000,n/a,"High West Energy",Kimball,"Site: 012 CC12 Kimball, NE",n/a,n/a,n/a,DMR,RM,TRS
451.150000,456.15000,WPUB890,"Public Works","Scotts Bluff","Gering-Ft Laramie Irrigation Dist.",GrgFtLarIrig,"146.2 PL",,FM,RM,"Public Works"
451.187500,0.00000,n/a,"Telebeep Wireless (Beemer)",Cuming,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
451.200000,0.00000,"KA3453 ","Nebraska Utilities Douglas County Area",Statewide,"Douglas County 451.200","OPPD DC 451.200",,,FMN,M,Utilities
451.225000,0.00000,"KA3453 ","Nebraska Utilities Douglas County Area",Statewide,"Douglas County 451.225","OPPD DC 451.225",,,FMN,M,Utilities
451.262500,0.00000,"KA3453 ","Nebraska Utilities Douglas County Area",Statewide,"Douglas County 451.2625","OPPD DC 451.2625",,,FMN,M,Utilities
451.262500,0.00000,n/a,"Mid American Energy",Dakota,"Site: 26010 South Sioux City, NE",n/a,n/a,n/a,MPT-1327,RM,TRS
451.300000,456.30000,WQND579,"Businesses Agriculture",Statewide,"Thompson Seed & Potato","Thompson Feed","023 DPL",,FMN,RM,Business
451.325000,456.32500,WPIW200,"Businesses Misc. Businesses",Statewide,"Beef Products 1","Beef Prod 1","074 DPL",,FM,RM,Business
451.325000,453.32500,WQAK405,"Douglas County Business Hotels",Statewide,"Hilton 1 - Security","Hilton Sec 1","205 DPL",,FM,RM,Business
451.350000,456.35000,WQKV905,"Washington County Business Industry",Statewide,"Novozymes - Security","Novozymes Securi","CC 9|TG *|SL 1",,DMR,RM,Security
451.375000,456.37500,KAB560,"Businesses Businesses",Statewide,"Cornhusker Public Power Dist","Cornhusker P","026 DPL",,FM,RM,Utilities
451.375000,456.37500,KAB560,"Businesses Businesses",Statewide,"Cornhusker Public Power Dist","Crnhskr Powr","026 DPL",,FM,RM,Business
451.375000,456.37500,KAB560,"Businesses Businesses",Statewide,"Cornhusker Public Power Dist",CornhuskrPwr,"026 DPL",,FM,RM,Utilities
451.375000,456.37500,WNJR850,"Cheyenne County Business Transportation",Statewide,"Progress Rail Services 3","Progress Rail 3","CC 7|TG 33|SL *",,DMR,RM,Business
451.375000,456.37500,WNJR850,"Cheyenne County Business Transportation",Statewide,"Progress Rail Services 4","Progress Rail 4","CC 7|TG 44|SL *",,DMR,RM,Business
451.400000,0.00000,n/a,"Prairie States Communications",Chase,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
451.425000,0.00000,WPPG576,Schools,Sarpy,"East High School 1","Bellevue EHS 1",,,FMN,BM,Schools
451.425000,0.00000,n/a,"Telebeep Wireless",Madison,"Site: 001 Norfolk",n/a,n/a,n/a,LTR,RM,TRS
451.450000,0.00000,n/a,"Heimes Corporation",Douglas,"Site: 001 Site 1",n/a,n/a,n/a,NXDN,RM,TRS
451.450000,456.45000,WPRK937,"Madison County Business Agriculture",Statewide,"Brian Wallin Farm & Grain","Brian Wallin","151.4 PL",,FM,RM,Business
451.462500,0.00000,n/a,"Telebeep Wireless (Beemer)",Cuming,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
451.475000,0.00000,n/a,"Greater Omaha Packing",Douglas,"Site: 001 Omaha Packing",n/a,n/a,n/a,DMR,RM,TRS
451.475000,0.00000,n/a,"First Wireless (Connect Plus)",Lancaster,"Site: 001 Lincoln",n/a,n/a,n/a,DMR,RM,TRS
451.475000,456.47500,KAB560,"Businesses Businesses",Statewide,"Cornhusker Public Power Dist","Cornhusker P","026 DPL",,FM,RM,Utilities
451.475000,456.47500,KAB560,"Businesses Businesses",Statewide,"Cornhusker Public Power Dist",Cornhusker,"026 DPL",,FM,RM,Business
451.475000,456.47500,KAB560,"Businesses Businesses",Statewide,"Cornhusker Public Power Dist",CHPPD,"026 DPL",,FM,RM,Utilities
451.475000,456.47500,"WNGM536 ","South Sioux City",Dakota,"Public Works","SSC Pub Wrks","071 DPL",,FMN,RM,"Public Works"
451.500000,0.00000,n/a,"Shaffer Communications (DMR)",Douglas,"Site: 004 I680",n/a,n/a,n/a,DMR,RM,TRS
451.525000,456.52500,WPPY400,"Hall County Business Hospitals",Statewide,"St Francis Mediical Center Security",StFrancisSec,"97.4 PL",,FMN,RM,Hospital
451.525000,0.00000,KAB787,"Nebraska Utilities Operations",Statewide,"Opeartions (525)","Norris Pub Power",,,FMN,BM,Utilities
451.537500,0.00000,WRBS884,"Jefferson County Business Healthcare",Statewide,"Heritage Care Center - Paging","Heritage Care Pg","365 DPL",,FMN,BM,Business
451.575000,0.00000,n/a,"First Wireless (Connect Plus)",Lancaster,"Site: 001 Lincoln",n/a,n/a,n/a,DMR,RM,TRS
451.600000,0.00000,n/a,"Children's Hospital and Medical Center",Douglas,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
451.625000,456.62500,KAB665,"Businesses Businesses",Statewide,"Norris Power","Norris Power","156 DPL",,FM,RM,Business
451.625000,0.00000,KAB665,"Nebraska Utilities Operations",Statewide,"Operations (625)","Norris Pub Power",,,FMN,BM,Utilities
451.650000,456.65000,WPMX660,"Businesses Miscellaneous",Statewide,"Hessler Enterprises construction"," HesslerCons","114.8 PL",,FM,RM,Business
451.700000,0.00000,n/a,Kellogg,Douglas,"Site: 001 F Street",n/a,n/a,n/a,DMR,RM,TRS
451.712500,0.00000,n/a,"Telebeep Wireless (Beemer)",Cuming,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
451.725000,0.00000,n/a,"Children's Hospital and Medical Center",Douglas,"Site: 001 Site 1",n/a,n/a,n/a,DMR,RM,TRS
451.725000,0.00000,n/a,Novozymes,Washington,"Site: 001 Single Site",n/a,n/a,n/a,DMR,RM,TRS
451.750000,0.00000,WPMP959,"Madison County Business Industry",Statewide,"Tyson Foods","Tyson Foods ",,,FM,F,Business
451.775000,0.00000,n/a,"Heimes Corporation",Douglas,"Site: 001 Site 1",n/a,n/a,n/a,NXDN,RM,TRS
451.787500,0.00000,n/a,"High West Energy",Kimball,"Site: 006 CC6 Dix, NE",n/a,n/a,n/a,DMR,RM,TRS
451.787500,0.00000,n/a,Camaco,Platte,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
451.837500,0.00000,n/a,"Action Communications","Scotts Bluff","Site: 007 Scottsbluff",n/a,n/a,n/a,DMR,RM,TRS
451.837500,0.00000,n/a,"Telebeep Wireless (Carroll)",Wayne,"Site: 001 Carroll",n/a,n/a,n/a,LTR,RM,TRS
451.837500,0.00000,WQDT785,"Gordon Rushville School District #10",Sheridan,"Gordon Rushville School District #10","GRSD #10",,,FMN,BM,Schools
451.850000,456.85000,WNSR220,"Dodge County Business Agriculture",Statewide,"Moeller Farm","Moller Farm","141.3 PL",,FM,RM,Business
451.862500,0.00000,n/a,Kellogg,Douglas,"Site: 001 F Street",n/a,n/a,n/a,DMR,RM,TRS
451.862500,0.00000,n/a,"First Wireless (Capacity Max)",Douglas,"Site: 001 Omaha",n/a,n/a,n/a,DMR,RM,TRS
451.875000,0.00000,KVV591,"Stanton County Business Agriculture",Statewide,"Herman Dinkage - Farming Operations",HermanDinkag,"CC 7|TG 1|SL 1",,DMR,BM,Business
451.900000,456.90000,WNYT895,"Box Butte County Business Industry",Statewide,"JR Simplot Company","JR SimplotCo","023 DPL",,FM,RM,Business
451.912500,0.00000,n/a,"First Wireless (Connect Plus)",Douglas,"Site: 002 Omaha",n/a,n/a,n/a,DMR,RM,TRS
451.925000,0.00000,n/a,"Shaffer Communications (DMR)",Douglas,"Site: 003 Farnam",n/a,n/a,n/a,DMR,RM,TRS
451.925000,0.00000,n/a,"Shaffer Communications (DMR)",Douglas,"Site: 004 I680",n/a,n/a,n/a,DMR,RM,TRS
451.937500,0.00000,n/a,"Telebeep Wireless",Madison,"Site: 001 Norfolk",n/a,n/a,n/a,LTR,RM,TRS
451.937500,456.93750,WPUJ798,"Douglas County Business Retail",Statewide,"Nebraska Furniture Mart","Neb Furnitur","051 DPL",,FMN,RM,Business
451.937500,0.00000,,"Madison County Business Transportation",Statewide,"Nebraska Checker Cab","NE Checker Cab",,,FMN,BM,Transportation
451.962500,0.00000,n/a,"Telebeep Wireless (Beemer)",Cuming,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
451.975000,0.00000,n/a,"Basin Electric Power Cooperative","Scotts Bluff","Site: 16897 Stegall, NE",n/a,n/a,n/a,MPT-1327,RM,TRS
451.975000,456.97500,WNED390,"Burt County Business Agriculture",Statewide,"Morrison and Quirk","Morrison & Quirk","141.3 PL",,FMN,RM,Business
451.975000,456.97500,"WNIF673 ","Cass County Business Agricultural",Statewide,"Wiles Brothers","Wiles Brothers","172 DPL",,FMN,RM,Business
451.987500,0.00000,n/a,"First Wireless (Connect Plus)",Douglas,"Site: 002 Omaha",n/a,n/a,n/a,DMR,RM,TRS
452.000000,457.00000,KKB280,"Businesses Misc. Businesses",Statewide,"Hein Farms (Fordyce)","Hein Farms","103.5 PL",,FM,RM,Business
452.050000,457.05000,KAG584,"Otoe County Sheriff",Otoe,"Mobile Relay 39.900","39.9 Relay","173.8 PL",,FMN,F,"Law Talk"
452.050000,457.05000,WNHF698,Fire,Hitchcock,Fire,"Stratton Fire",,,FMN,RM,"Fire Dispatch"
452.050000,0.00000,n/a,"High West Energy",Banner,"Site: 014 CC14 Harrisburg, NE",n/a,n/a,n/a,DMR,RM,TRS
452.050000,0.00000,n/a,Kellogg,Douglas,"Site: 001 F Street",n/a,n/a,n/a,DMR,RM,TRS
452.100000,0.00000,n/a,"Greater Omaha Packing",Douglas,"Site: 001 Omaha Packing",n/a,n/a,n/a,DMR,RM,TRS
452.100000,0.00000,n/a,Novozymes,Washington,"Site: 001 Single Site",n/a,n/a,n/a,DMR,RM,TRS
452.100000,0.00000,KAI875,Fire,"Scotts Bluff","Fire Dispatch (remote RF link?)",SctsBfFDLnk,"141.3 PL",,FMN,F,"Fire Dispatch"
452.100000,457.10000,WQEL720,"Douglas County Business Education",Statewide,"UNO Campus Security","UNO Security","516 DPL",,FM,RM,Security
452.150000,457.15000,WRJE321,"NE Medical Helicopters LifeNet 1-2 Norfolk",Statewide,"Dispatch - Norfolk","LifeNet Norfolk","146.2 PL",,FMN,RM,"EMS Dispatch"
452.175000,457.17500,WNIH220,"Sarpy County Business Agriculture",Statewide,"Donald Scholting Farming","Scholling Farms","131.8 PL",,FMN,RM,Business
452.187500,0.00000,,"Madison County Business Transportation",Statewide,"Nebraska Checker Cab","NE Checker Cab",,,FMN,BM,Transportation
452.187500,0.00000,n/a,"Telebeep Wireless",Madison,"Site: 001 Norfolk",n/a,n/a,n/a,LTR,RM,TRS
452.200000,0.00000,n/a,"Shaffer Communications (DMR)",Douglas,"Site: 004 I680",n/a,n/a,n/a,DMR,RM,TRS
452.200000,0.00000,WNCP203,"Douglas County Business Hotels",Statewide,"Double Tree Hotel","Double Tree","311 DPL",,FM,,Business
452.212500,0.00000,n/a,"Telebeep Wireless (Beemer)",Cuming,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
452.212500,0.00000,n/a,"First Wireless (Connect Plus)",Douglas,"Site: 002 Omaha",n/a,n/a,n/a,DMR,RM,TRS
452.212500,0.00000,n/a,Camaco,Platte,"Site: 001 Confirmed LCN",n/a,n/a,n/a,LTR,RM,TRS
452.225000,0.00000,WNLA329,"Gage County",Gage,"County Fire Paging",GageFirePage,"118.8 PL",,FMN,F,"Fire Dispatch"
452.250000,0.00000,n/a,"Metropolitan Entertainment Convention Authority",Douglas,"Site: 001 Omaha",n/a,n/a,n/a,DMR,RM,TRS
452.262500,0.00000,n/a,"Heimes Corporation",Douglas,"Site: 001 Site 1",n/a,n/a,n/a,NXDN,RM,TRS
452.262500,0.00000,n/a,"Telebeep Wireless (Carroll)",Wayne,"Site: 001 Carroll",n/a,n/a,n/a,LTR,RM,TRS
452.262500,0.00000,WQCK591,"Sarpy County Business Religious Organizations",Statewide,"Bellevue Christian Center 1","Bellevue Christ1","71.9 PL",,FMN,BM,Other
452.275000,0.00000,n/a,"Basin Electric Power Cooperative",Banner,"Site: 16849 Harrisburg, NE",n/a,n/a,n/a,MPT-1327,RM,TRS
452.287500,0.00000,n/a,"First Wireless (Connect Plus)",Douglas,"Site: 002 Omaha",n/a,n/a,n/a,DMR,RM,TRS
452.350000,0.00000,n/a,"University of Nebraska (Lincoln)",Lancaster,"Site: 001 Old Father Hall",n/a,n/a,n/a,LTR,RM,TRS
452.350000,0.00000,n/a,"Action Communications","Scotts Bluff","Site: 007 Scottsbluff",n/a,n/a,n/a,DMR,RM,TRS
452.362500,0.00000,n/a,"First Wireless (Connect Plus)",Douglas,"Site: 002 Omaha",n/a,n/a,n/a,DMR,RM,TRS
452.362500,457.36250,WRKK982,"Eco-Energy Distribution",Gage,Operations,Eco-Energy,"CC 3|TG 1001|SL 1",,DMR,RM,Business
