"Frequency Output","Frequency Input","FCC Callsign",Agency/Category,County,Description,"Alpha Tag","PL Output Tone","PL Input Tone",Mode,"Class Station Code",Tag
460.025000,465.02500,KNEF739,"Sheriff / 911",Macon,"Sheriff: Courthouse Security","Macon Courthouse","023 DPL",,FMN,RM,Corrections
460.025000,465.02500,KSH226,Sheriff,Peoria,"Courthouse Security / Mobile Command Post","Peo Courthouse","136.5 PL",,FMN,BM,"Law Tac"
460.025000,465.02500,KYH768,"KaneComm - Kane County Sheriff",Kane,"Sheriff: Corrections [JC1]","Kane SheriffJC1",,,DMR,RM,Corrections
460.025000,465.02500,WQUZ569,"Logan-Trivoli Fire Protection District (Hanna City)",Peoria,"Fire: UHF Dispatch",LoganTrivFDpage,"114.8 PL",,FMN,RM,"Fire Dispatch"
460.037500,465.03750,,"Kaneland Community Unit School District 302 (Elburn/Maple Park)",Kane,"Buses (unlicensed)","KSD302 Buses","047 DPL",,FMN,RM,Schools
460.050000,0.00000,,"Fox Lake",Lake,"Police: Tac 1 [NO LICENSE]","FxLk Police 4","97.4 PL",,FMN,M,"Law Tac"
460.050000,465.05000,KTE551,"Peoria (City)",Peoria,"(BACKUP) Police: Dispatch [PREP 1] (Simulcast of TG 451)","Peo PREP 1","100.0 PL",,FMN,RM,"Law Dispatch"
460.050000,465.05000,KAZ996,"Chicago Police Department (CPD)",Cook,"Police: Dispatch-Zone 2, District 19","ChiPolice Zone 2","13A NAC",,P25E,RM,"Law Dispatch"
460.050000,0.00000,WPMP978,Sheriff,"Rock Island","Sheriff: Mobile Extenders [Ch 2] [Expired 8/23]","RICo Sheriff MX","192.8 PL",,FMN,M,"Law Tac"
460.050000,465.05000,WNVT878,"Emergency Management Agency",Macon,EMA,"Macon EMA UHF ",,,FMN,RM,"Emergency Ops"
460.062500,465.06250,WPMG842,"Chicago Fire / EMS",Cook,"CTA Fire","CTA Fire","203.5 PL",,FMN,M,Fire-Tac
460.062500,0.00000,KUK356,Decatur,Macon,"South Wheatland Fire: Remote Link (Carrier)","SWhtlnd Fire RF",CSQ,,FMN,F,"Fire Dispatch"
460.075000,465.07500,WRJG460,"Round Lake Area School District 116",Lake,Transportation,"RLAS Buses",,,DMR,RM,Schools
460.075000,0.00000,,"Fox Lake",Lake,"Police: Tac 2 [NO LICENSE]","FxLk Police 5","97.4 PL",,FMN,M,"Law Tac"
460.075000,465.07500,KYH768,"KaneComm - Kane County Sheriff",Kane,"Sheriff: Court Security [JC3]","Kane SheriffJC3",,,DMR,RM,Corrections
460.075000,465.07500,KAZ999,"Chicago Police Department (CPD)",Cook,"Police: Dispatch-Zone 7, Districts 2 3","ChiPolice Zone 7","303 NAC",,P25E,RM,"Law Dispatch"
460.075000,465.07500,KTA864,"East Peoria",Tazewell,"Police: Primary [Ch 2] (simulcast on Peoria Co TRS TG 421)","EPeo Police2","127.3 PL",,FMN,RM,"Law Dispatch"
460.087500,465.08750,WPYN973,"Washington Schools",Tazewell,"Lincoln Grade School Admin","Lincoln GS Admin","CC 5|TG 73|SL 1",,DMR,RM,Schools
460.087500,0.00000,WPYN973,"Washington Schools",Tazewell,"Lincoln Grade School Ops","Lincoln GS Ops","CC 5|TG 74|SL 2",,DMR,BM,Schools
460.100000,465.10000,KBA200,"Chicago Police Department (CPD)",Cook,"Police: Dispatch-Zone 10, Districts 10 11","ChiPolice Zone10","11A NAC",,P25E,RM,"Law Dispatch"
460.100000,465.10000,WPGW541,"VCom - Law Enforcement",Livingston,"Sheriff / Fairbury Police: Former Dispatch","LivCo Shrf/Frbry","192.8 PL",,FMN,RM,"Law Tac"
460.100000,465.10000,WPKF842,Bartonville,Peoria,"Police: Back-Up to P25",BrtnvlPolice,"203.5 PL",,FMN,RM,"Law Dispatch"
460.100000,465.10000,KCP286,Galesburg,Knox,"Police: Primary","Galesburg Police","156.7 PL",,FMN,RM,"Law Dispatch"
460.100000,0.00000,,"Fox Lake",Lake,"Police: Tac 3 [NO LICENSE]","FxLk Police 6","97.4 PL",,FMN,M,"Law Tac"
460.100000,465.10000,WNWH414,Polo,Ogle,"Public Works","Polo PublicWorks","186.2 PL",,FMN,RM,"Public Works"
460.100000,465.10000,WQQH844,"Illinois Supreme Court (Springfield)",Sangamon,"Office of Marshall - Judges Security","IL Supreme Court","CC 3|TG 9|SL 1",,DMR,RM,Corrections
460.112500,465.11250,KZZ403,Metamora,Woodford,"Fire: Remote Link","Metam Fire RF","85.4 PL",,FMN,RM,"Fire Dispatch"
460.125000,0.00000,,"Fox Lake",Lake,"Police: Tac 4 [NO LICENSE]","FxLk Police 7","97.4 PL",,FMN,M,"Law Tac"
460.125000,465.12500,WPZN846,"School / Buses",Macon,"First Student: Main Dispatch (Colonial School) [Expired] (461.125? KRC791)","FS Bus Colon","141.3 PL",,FMN,RM,Schools
460.125000,465.12500,KSJ745,"Chicago Police Department (CPD)",Cook,"Police: Citywide 1","Chi Police C/W 1","173.8 PL",,FMN,RM,"Law Tac"
460.125000,465.12500,WPTR821,Bloomington,McLean,"Public Works: Trash Collection (Garbage/Recyling?)","Blmn PW C Trash","331 DPL",,FMN,RM,"Public Works"
460.125000,465.12500,KNNS796,Sheriff,Peoria,"Juvenile Detention Center (Bellevue)","Peo Juv Det Cntr","CC 4|TG 150|SL 1",,DMR,RM,Corrections
460.137500,465.13750,KNEF739,"Sheriff / 911",Macon,"Sheriff: Jail - Maintenance? (Deliveries, etc)","Macon Jail Ops 2","051 DPL",,FMN,RM,Corrections
460.137500,0.00000,n/a,"Marshall County Public Safety (IL)",Marshall,"Site: 002 Varna area",n/a,n/a,n/a,DMR,RM,TRS
460.137500,0.00000,KNEF739,"Emergency Management Agency",Macon,"Remote Receive Links/Extenders? (Low power)","Macon EMA RF5b ","127.3 PL",,FMN,M,"Emergency Ops"
460.150000,465.15000,WXL707,"Peoria (City)",Peoria,"Police: Remote Links","Peo Law RF1",,,FMN,M,"Law Dispatch"
460.150000,465.15000,WPTQ622,"VCom - Law Enforcement",Livingston,"Sheriff: Jail","LivCo Shrf Jail","179.9 PL",,FMN,RM,Corrections
460.150000,465.15000,KSJ745,"Chicago Police Department (CPD)",Cook,"Police: Dispatch-Zone 4, Districts 1 18","ChiPolice Zone 4","118 NAC",,P25E,RM,"Law Dispatch"
460.150000,0.00000,,"Fox Lake",Lake,"Police: Tac 5 [NO LICENSE]","FxLk Police 8","97.4 PL",,FMN,M,"Law Tac"
460.150000,465.15000,KSB202,"Pekin Schools",Tazewell,Buses,"Pekin Bus","100.0 PL",,FMN,RM,Schools
460.162500,465.16250,KGC960,Eureka,Woodford,"Public Works","Eureka PubWorks","CC 2|TG 801|SL 1",,DMRE,RM,"Public Works"
460.162500,465.16250,KNEF739,"Sheriff / 911",Macon,"Sheriff / Courthouse: Security / Ops [CS]","Macon Shrf CS ","025 DPL",,FMN,RM,Corrections
460.175000,466.17500,KDS764,"Champaign-Urbana Mass Transit District",Champaign,"Buses: Maintenance [Ch 3]","CUMTD Ch 3 ","131.8 PL",,FMN,RM,Transportation
460.175000,465.17500,KSJ745,"Chicago Police Department (CPD)",Cook,"Police: Citywide 2","Chi Police C/W 2","123.0 PL",,FMN,RM,"Law Tac"
460.175000,465.17500,KSD409,Washington,Tazewell,"Police: Dispatch","Wash Police","127.3 PL",,FMN,RM,"Law Dispatch"
460.175000,0.00000,,"Fox Lake",Lake,"Police: Tac 6 [NO LICENSE]","FxLk Police 9","97.4 PL",,FMN,M,"Law Tac"
460.187500,465.18750,KNEF739,"Sheriff / 911",Macon,"Sheriff: Jail - Prisoner Ops (Food)","Macon Jail Ops 1","023 DPL",,FMN,RM,Corrections
460.187500,465.18750,WRXV557,"Dunlap Community Unit School District 323",Peoria,"School Buses","Dunlap CSD Bus","CC 9|TG 6|SL 1",,DMR,RM,Schools
460.187500,465.18750,WRXV557,"Dunlap Community Unit School District 323",Peoria,"School Bus Garage","Dunlap Bus Garge","CC 9|TG 7|SL 2",,DMR,RM,Schools
460.187500,465.18750,KNEF739,"Sheriff / 911",Macon,"Sheriff: Jail - Ops","Macon Jail Ops 3","271 DPL",,FMN,RM,Corrections
460.187500,465.18750,WQUH221,"Western Illinois University (Macomb)",McDonough,"Police: Dispatch - Primary","WIU Police Disp","CC 3|TG 2004|SL 1",,DMR,RM,"Law Dispatch"
460.187500,465.18750,WQUH221,"Western Illinois University (Macomb)",McDonough,"EMS Dispatch/Parking Services","Western EMS","CC 3|TG 2005|SL 2",,DMR,RM,"EMS Dispatch"
460.187500,465.18750,WQUH221,"Western Illinois University (Macomb)",McDonough,"Police: Secondary Ops [WIU]","WIU Police Alt ","CC 3|TG 2001|SL 1",,DMR,RM,"Law Tac"
460.200000,0.00000,KNEF739,"Sheriff / 911",Macon,"Fire: Remote Link (Macon) (Tone Carrier)","MaconFire RF Mac","156 DPL",,FMN,F,"Fire Dispatch"
460.200000,0.00000,,"Fox Lake",Lake,"Police: Tac 7 [NO LICENSE]","FxLk Police 10","97.4 PL",,FMN,M,"Law Tac"
460.200000,465.20000,WXL707,"Peoria (City)",Peoria,"Police: Simulcast of Prep 1 460.05","Peo Shrf Prep 1","100.0 PL",,FMN,M,"Law Dispatch"
460.200000,0.00000,WQBJ611,"METCOM: 911 Fire / EMS",McLean,"Fire/EMS: Link (to 156.21 West Tower - Bloomington)","METC FD RFA","91.5 PL",,FMN,F,"Fire Dispatch"
460.200000,0.00000,WQBJ611,"METCOM: 911 Fire / EMS",McLean,"Fire/EMS: Link (to 156.21 South Tower - Downs)","METC FD RFB","82.5 PL",,FMN,F,"Fire Dispatch"
460.200000,0.00000,WQBJ611,"METCOM: 911 Fire / EMS",McLean,"Fire/EMS: Link (to 156.21 South-East Tower - Arrowsmith)","METC FD RFC","67.0 PL",,FMN,F,"Fire Dispatch"
460.200000,0.00000,WQBJ611,"METCOM: 911 Fire / EMS",McLean,"Fire/EMS: Link (to 156.21 North Tower - Lexington)","METC FD RFD","74.4 PL",,FMN,F,"Fire Dispatch"
460.200000,465.20000,KAZ997,"Chicago Police Department (CPD)",Cook,"Police: Dispatch-Zone 8, Districts 4 6","ChiPolice Zone 8","405 NAC",,P25E,RM,"Law Dispatch"
460.200000,465.20000,KSA911,"Warren County Government",Warren,"(FORMER) Sheriff: Dispatch [Ch 1]","Warren Sheriff 1","186.2 PL",,FMN,RM,"Law Dispatch"
460.200000,465.20000,WPGA939,"Holiday Shores",Madison,"Sanitary District: Operations","HSho Sanitary","351 DPL",,FMN,RM,"Public Works"
460.200000,0.00000,WPHP729,"VCom - Law Enforcement",Livingston,"Sheriff: Ground NW [Ch 3]","LivCo Sheriff 3","136.5 PL",,FMN,M,"Law Tac"
460.212500,0.00000,n/a,"Marshall County Public Safety (IL)",Marshall,"Site: 005 Henry (N)",n/a,n/a,n/a,DMR,RM,TRS
460.225000,0.00000,,"Fox Lake",Lake,"Police: Tac 8 [NO LICENSE]","FxLk Police 11","97.4 PL",,FMN,M,"Law Tac"
460.225000,465.22500,WPGW541,Pontiac,Livingston,"Police: Former Dispatch (DB: VCom)","Pontiac Police","146.2 PL",,FMN,RM,"Law Tac"
460.225000,465.22500,KNBJ580,"Chicago Police Department (CPD)",Cook,"Police: Dispatch-Zone 3, Districts 12 14","ChiPolice Zone 3","330 NAC",,P25E,RM,"Law Dispatch"
460.225000,465.22500,WQOR240,"East Peoria",Tazewell,"Police: Dispatch (simulcast of 460.075) [Expired 7/12]",EPeoPDsmlcst,"100.0 PL",,FMN,RM,"Law Dispatch"
460.250000,465.25000,KNGT862,"Mascoutah Community Unit School District 19","St. Clair","Wingate Elementary School (Idle Burst)","MSD19 WES Ops","CC 1|TG *|SL *",,DMR,RM,Schools
460.250000,465.25000,KSJ745,"Chicago Police Department (CPD)",Cook,"Police: Citywide 6","Chi Police C/W 6","162.2 PL",,FMN,RM,"Law Tac"
460.250000,465.25000,KTE551,"Peoria (City)",Peoria,"(BACKUP) Police: Interop/Events [PREP 2]","Peo PREP 2","173.8 PL",,FMN,RM,"Law Tac"
460.250000,465.25000,KNAG297,"Rock Island","Rock Island","Police: Dispatch [Ch 1/2] (repeats RACOM TG 1597)","RICOMM Law","192.8 PL",,FMN,RM,"Law Dispatch"
460.250000,151.07000,KSF379,Charleston,Coles,"Police: Dispatch (Simulcast to 151.07 EIU PD) [Expired 2000]","ChrlstnPD/EIU PD","205 DPL",,FMN,RM,"Law Dispatch"
460.250000,0.00000,KSF379,"Eastern Illinois University - Charleston (EIU)",Coles,"{Simulcast of} Charleston Police 151.07R []","EIU Link CPD","205 DPL",,FMN,F,"Law Dispatch"
460.250000,0.00000,,"Fox Lake",Lake,"Police: Tac 9 [NO LICENSE]","FxLk Police 12","97.4 PL",,FMN,M,"Law Tac"
460.275000,0.00000,,"Fox Lake",Lake,"Police: Tac 10 [NO LICENSE]","FxLk Police 13","97.4 PL",,FMN,M,"Law Tac"
460.275000,0.00000,KSH276,Sheriff,Peoria,"Sheriff: Mobile Extenders","Peo Sheriff MobX","186.2 PL",,FMN,M,"Law Tac"
460.275000,0.00000,WNDS205,"Peoria Heights",Peoria,"Police: Mobile Extenders","PeoHts PD MX",,,FMN,M,"Law Tac"
460.275000,0.00000,KSH226,Sheriff,Peoria,"Sheriff: Unit-to-Unit","PeoCo Shrf U2U",CSQ,,FMN,BM,"Law Tac"
460.275000,465.27500,KSJ745,"Chicago Police Department (CPD)",Cook,"Police: Citywide 3","Chi Police C/W 3","141.3 PL",,FMN,RM,"Law Tac"
460.287500,0.00000,WQLX472,"DuPage County Sheriff",DuPage,"Bomb Robot - Data","DPSO Robot Data",,,FMN,M,Data
460.287500,0.00000,n/a,"Marshall County Public Safety (IL)",Marshall,"Site: 004 Wenona (E)",n/a,n/a,n/a,DMR,RM,TRS
460.300000,465.30000,KSJ745,"Chicago Police Department (CPD)",Cook,"Police: Citywide 7","Chi Police C/W 7","131.8 PL",,FMN,RM,"Law Tac"
460.300000,465.30000,KNCS323,Morton,Tazewell,"(FORMER) Police: Dispatch (in use?)","Morton Police","162.2 PL",,FMN,RM,"Law Dispatch"
460.300000,0.00000,,"Fox Lake",Lake,"Police: Tac 11 [NO LICENSE]","FxLk Police 14","97.4 PL",,FMN,M,"Law Tac"
460.300000,465.30000,WPGZ824,"Southwestern Illinois Correctional Center (E St. Louis) [K-47]","St. Clair",Operations,"IDOC K47 Ops 3","47 RAN",,NXDN48E,RM,Corrections
460.325000,465.32500,WNWU447,"Law Enforcement",Stephenson,"Sheriff: Mobile Data Terminals [Canceled 12/05; Reported in use 8/13]","Steph Shrf MDTs","532 DPL",,FMN,RM,Data
460.325000,0.00000,,"Fox Lake",Lake,"Police: Tac 12 [NO LICENSE]","FxLk Police 15","97.4 PL",,FMN,M,"Law Tac"
460.325000,465.32500,WQHG882,"Rockford Schools",Winnebago,Transportation,"Rkfd SchBus5",,,FMN,RM,Schools
460.325000,465.32500,KSJ745,"Chicago Police Department (CPD)",Cook,"Police: Citywide 4","Chi Police C/W 4","192.8 PL",,FMN,RM,"Law Tac"
460.325000,465.32500,WQHG882,"School Buses",Winnebago,"Rockford School Buses (Ch 5)","Rkfd Sch Bus Ch5","192.8 PL",,FMN,RM,Schools
460.337500,465.33750,WPMG842,"Chicago Fire / EMS",Cook,"EMS: Main [TG 1996, Future]","CFD EMS: Main D","163 NAC",,P25,RM,"EMS Dispatch"
460.350000,465.35000,KNBM259,"Chicago Police Department (CPD)",Cook,"Police: Citywide 5","Chi Police C/W 5","97.4 PL",,FMN,RM,"Law Tac"
460.350000,465.35000,WNVN366,"Quad-City International Airport (MLI) Metropolitan Airport Authority/Commission",Statewide,"Police/CFR: Dispatch","MLI Police 1","192.8 PL",,FMN,RM,"Law Dispatch"
460.350000,0.00000,WPHP729,"VCom - Law Enforcement",Livingston,"Sheriff: Ground NE [Ch 4]","LivCo Sheriff 4","136.5 PL",,FMN,M,"Law Tac"
460.350000,0.00000,,"Fox Lake",Lake,"Police: Private [NO LICENSE]","FxLk Police 16","97.4 PL",,FMN,M,"Law Tac"
460.350000,465.35000,WQIG495,"Illinois State Police (ISP) Troop 6 - Springfield",Statewide,"(IN USE?) ISP Headquarters - Building Maintenance (801 S Seventh - Spfld)","ISPHQ Maint","151.4 PL",,FMN,RM,"Public Works"
460.350000,465.35000,WQBU535,"Airports Metropolitan Airport Authority of Peoria",Statewide,"Security [Expired 12/24]","PIA Security",,,FMN,RM,"Law Tac"
460.375000,466.37500,WNYS788,Government,Kendall,"Emergency Management","KENCOM EMA","127.3 PL",,FMN,RM,"Emergency Ops"
460.375000,465.37500,KUN507,"Chicago Police Department (CPD)",Cook,"Police: Dispatch-Zone 11, Districts 20 24","ChiPolice Zone11","240 NAC",,P25E,RM,"Law Dispatch"
460.375000,0.00000,KIC390,"Carroll County",Carroll,"(BACKUP?) Sheriff: Mobile Extenders ?","Carr Sheriff MX",,,FMN,M,"Law Tac"
460.375000,465.37500,KTE551,"Peoria (City)",Peoria,"Police: Alerts","Peo Police Alert","100.0 PL",,FMN,RM,"Law Dispatch"
460.387500,0.00000,KNEF739,"Emergency Management Agency",Macon,"Remote Link (Constant Tone Carrier)","Macon RL 4603875","162 DPL",,FMN,F,Multi-Dispatch
460.387500,0.00000,WQPP949,Government,Jasper,"EMA: Remote Link (at Teutopolis)","Jasp EMA Teutpls",,,FMN,F,"Emergency Ops"
460.387500,465.38750,WPMG842,"Chicago Fire / EMS",Cook,"EMS: Englewood [TG 1997, Future]","CFD EMS: Engwd D","0C9 NAC",,P25,RM,"EMS Dispatch"
460.387500,0.00000,n/a,"Marshall County Public Safety (IL)",Marshall,"Site: 006 Tanners Orchard (W)",n/a,n/a,n/a,DMR,RM,TRS
460.387500,465.38750,KD43801,"KaneComm - Kane County Sheriff",Kane,"Sheriff: Corrections Officers [JC2] (Units 400s)","Kane SheriffJC2","051 DPL",,FMN,RM,Corrections
460.400000,465.40000,WPPC743,Pekin,Tazewell,"Police/TAZCOMM (at Pekin High School) [Expired 10/24]","Pekin PD HiSch","146.2 PL",,FMN,RM,"Law Dispatch"
460.400000,465.40000,KBA636,"Chicago Police Department (CPD)",Cook,"Police: Dispatch-Zone 6, Districts 7 8","ChiPolice Zone 6","519 NAC",,P25E,RM,"Law Dispatch"
460.400000,465.40000,WNCZ391,"New Athens","St. Clair","Public Works","NA PubWrksU1",,,FMN,RM,"Public Works"
460.400000,0.00000,n/a,"Marshall County Public Safety (IL)",Marshall,"Site: 003 Toluca (E)",n/a,n/a,n/a,DMR,RM,TRS
460.425000,465.42500,WXL707,"Peoria (City)",Peoria,"Police: Remote Links","Peo Law RF2",,,FMN,M,"Law Dispatch"
460.425000,0.00000,KZZ787,Springfield,Sangamon,"Data (was Police) (CSQ)","Spfld PW Data 1 ",,,Telm,M,"Public Works"
460.425000,465.42500,WAS519,"Metropolitan Mass Transit District (METRO)","Rock Island","Operations - Future","METRO New",,,FMN,RM,Transportation
460.425000,465.42500,KAG839,"Chicago Police Department (CPD)",Cook,"Police: Dispatch-Zone 12, Districts 15 25","ChiPolice Zone12","12C NAC",,P25E,RM,"Law Dispatch"
460.425000,465.42500,KTA864,"East Peoria",Tazewell,"Police: Events/Alternate [Ch 1]","EPeo Police1","127.3 PL",,FMN,RM,"Law Tac"
460.437500,465.43750,WQWG525,"Illinois Bluffs School District 327 (Glasford)",Peoria,Buses,"IBSD Buses ","CC 8|TG 1000|SL 1",,DMR,RM,Schools
460.437500,465.43750,WQWG525,"Illinois Bluffs School District 327 (Glasford)",Peoria,"All Call","IBSD All Call","CC 8|TG 16777215|SL 1",,DMR,RM,Schools
460.450000,456.45000,KCP286,Galesburg,Knox,"Police: Tactical","Gales Police Tac","CC 1|TG 1|SL 1",,DMR,RM,"Law Tac"
460.450000,465.45000,KXV838,"Chicago Police Department (CPD)",Cook,"Police: Dispatch-Zone 13, District 9","ChiPolice Zone13","173 NAC",,P25E,RM,"Law Dispatch"
460.450000,465.45000,KCP286,Galesburg,Knox,"Police: Operations/Explorers","Gales Police Ops","156.7 PL",,FMN,RM,"Law Tac"
460.450000,0.00000,KSL488,"Metamora / Spring Bay / Germantown Hills Fire",Woodford,"Fire: Remote Receive Link (back to 911)","GrmntwHll FireRF","192.8 PL",,FMN,F,"Fire Dispatch"
460.450000,465.45000,WQIG495,"Illinois State Police (ISP) Troop 6 - Springfield",Statewide,"(IN USE?) ISP Headquarters - Maintenance / Janitorial (801 S Seventh - Spfld)","ISPHQ Clean","071 DPL",,FMN,RM,"Public Works"
460.462500,465.46250,WQLR847,"VCom - Law Enforcement",Livingston,"Sheriff: Future (Odell, Chatsworth)","LivCo Sheriff N",,,P25,RM,"Law Dispatch"
460.475000,465.47500,KAZ998,"Chicago Police Department (CPD)",Cook,"Police: Dispatch-Zone 1, Districts 16 17","ChiPolice Zone 1","327 NAC",,P25E,RM,"Law Dispatch"
460.475000,465.47500,KSG408,"Stark County Government",Stark,"Sheriff: Dispatch (Patched to SC21 TG 6695 as needed)","Stark Sheriff","123.0 PL",,FMN,RM,"Law Dispatch"
460.475000,465.47500,WQWZ303,Government,Vermilion,"Sheriff: Tac-3 / Jail Ops  [Ch 3]","Verm ShrfJail3","411 DPL",,FMN,RM,Corrections
460.475000,465.47500,KCN993,"Woodford County / WoodCom",Woodford,"Court Ops","Wdfd Court Ops","162.2 PL",,FMN,RM,Corrections
460.475000,0.00000,KFV773,Tremont,Tazewell,"Fire: Receive Link - Tremont (also 451.55?)","Trem Fire RF1 ","97.4 PL",,FMN,F,"Fire Dispatch"
460.500000,465.50000,WPXG751,"Rock Island","Rock Island","Housing Authority [Expired 4/23]","RICi Housing","754 DPL",,FMN,RM,"Public Works"
460.500000,0.00000,KSA911,"Warren County Government",Warren,"(FORMER) Sheriff: Alternate [Ch 2]","Warren Sheriff 2","186.2 PL",,FMN,BM,Fire-Tac
460.500000,0.00000,WPHP729,"VCom - Law Enforcement",Livingston,"Sheriff: Ground SW [Ch 5]","LivCo Sheriff 5","136.5 PL",,FMN,M,"Law Tac"
460.500000,465.50000,WNLC298,O'Fallon,"St. Clair","(BACKUP TO SC21) Police: Fallback","Ofln Police1","110.9 PL",,FMN,RM,"Law Dispatch"
460.500000,0.00000,KSE300,"Northern Tazewell Fire/Rescue",Tazewell,"Remote Receive Link (FX2-E Peoria, Washington)i","NTFPD RF2 EP/W","173.8 PL",,FMN,F,"Fire Dispatch"
460.512500,0.00000,WPYM203,"Lake County Fire Departments",Lake,"Northwest Lake County Fire Training Cooperative: Alarms/Data","NLCFTA Data 1",,,Telm,M,Data
460.512500,0.00000,KO4553,"Glenside Fire Protection District (Glendale Heights)",DuPage,"Mobile Extenders/Portables","Glsd FPD MX1",,,FMN,M,Fire-Tac
460.525000,465.52500,WPVA239,Sheriff,"Rock Island","Sheriff: Jail Ops","RICo Shrf Jail 2",,,FMN,RM,Corrections
460.525000,465.52500,WNJL926,"Rockford - Public Safety",Winnebago,"Station Alerting","Rockford FD Stat","156.7 PL",,FMN,RM,Deprecated
460.525000,465.52500,WPZU660,Berwyn,Cook,"Park District Ops [Expired 3/24]","Berw Parks 5",CSQ,,FMN,RM,"Public Works"
460.525000,0.00000,WNLI696,"Facilities / Maintenance",Champaign,"Illinois Fire Service Institute","IFireSI Ops 1","023 DPL",,FMN,M,Schools
460.525000,465.52500,,"Johannes Bus Service","Rock Island","Buses [Licensed to County]","Johann Bus 1","146.2 PL",,FMN,RM,Schools
460.525000,465.52500,WPMD636,"NorthWestern Area Ambulance / Fire",Macoupin,"EMS: Dispatch/Local","Northwestern EMS","155 DPL",,FMN,RM,"EMS Dispatch"
460.525000,465.52500,WNDS205,"Peoria Heights",Peoria,"Police: Dispatch","PeoHts Police ","131.8 PL",,FMN,RM,"Law Dispatch"
460.525000,465.52500,WRCZ944,"EMS / MedEvac / Public Health ARCH Helicopter (Southwest IL and MO)",Statewide,"Cobden IL (Union Co)","ARCH Cobden","065 DPL",,FMN,RM,"EMS Dispatch"
460.525000,0.00000,,"Chicago Office of Emergency Management and Communications (OEMC)",Cook,"Chicago Citizen Corps CERT Ops","Chi CERT Ops","179.9 PL",,FMN,M,"Public Works"
460.537500,0.00000,WPTS787,"Public Safety",Massac,"Sheriff: Mobile Extender","Massac Shrf MX1","151.4 PL",,FMN,M,"Law Tac"
460.537500,0.00000,WQCB785,"Mount Auburn",Christian,"Water Data","Mt Auburn WDD",,,Telm,M,Data
460.550000,465.55000,WPGX504,Government,Marshall,"(OLD) Sheriff: Jail Operations [Ch 2] /Shf Countywide Alternate (Sparland)",MarshSheriffJail,"103.5 PL",,FMN,RM,Corrections
460.550000,465.55000,KNCC851,Sandwich,DeKalb,"Public Works (D114 in)","Sand PublicWorks","162 DPL",,FMN,RM,"Public Works"
460.550000,465.55000,KSE464,Broadview,Cook,"Police: AVLS (CSQ)","Brdv Police AVLS",,,Telm,BM,Data
460.550000,465.55000,KWY270,"Attractions, Sports and Concert Venues McCormick Place / Metropolitan Pier and Exposition Authority",Statewide,"Building Engineers [Ch 4]","MPEA BldgEng","263 DPL",,FMN,RM,Business
460.550000,465.55000,KNAW668,"Rock Island","Rock Island","Police: Tac-1 [Ch 3/4]","RICOMM Tac1","192.8 PL",,FMN,RM,"Law Tac"
460.550000,465.55000,KNAW668,Sheriff,"Rock Island","Sheriff: Tac-10 / City Police [Ch 1/3]","RICo Sheriff 10","192.8 PL",,FMN,RM,"Law Tac"
460.550000,0.00000,n/a,"Marshall County Public Safety (IL)",Marshall,"Site: 001 Sparland",n/a,n/a,n/a,DMR,RM,TRS
460.550000,465.55000,WRG509,Macomb,McDonough,"Police: Tactical","Macomb Police 2","CC 3|TG 2001|SL 1",,DMRE,RM,"Law Dispatch"
460.562500,0.00000,KSE293,"Timber-Hollis Fire Protection District (Glasford)",Peoria,"Fire: Remote Receive Link","T-H Fire RF","192.8 PL",,FMN,M,Fire-Tac
460.575000,465.57500,KSC384,Springfield,Sangamon,"(Former) RF Station Dispatch System - Tones","Spfld Fire Tones","413 DPL",,FMN,RM,"Fire Dispatch"
460.575000,465.57500,KB92087,Wauconda,Lake,"Fire: Mobile Extenders","Wauc Fire MX",,,FMN,M,Fire-Tac
460.575000,465.57500,KSC384,Springfield,Sangamon,"(Former) RF Station Dispatch System - Data (CSQ)","Spfld Fire Data ",,,FMN,RM,Data
460.575000,0.00000,WPHP729,"VCom - Law Enforcement",Livingston,"Sheriff: Ground SE [Ch 6]","LivCo Sheriff 6","136.5 PL",,FMN,M,"Law Tac"
460.575000,0.00000,KWS473,"Mackinaw / Minier",Tazewell,"Fire: Remote Link to Peoria (Minier)","LMac FireRF1",,,FMN,F,"Fire Dispatch"
460.575000,465.57500,WNXH406,"American Red Cross (Chicago)",Cook,"Chicago Citywide (Ch 2)","ARC Chicago C/W2","118.8 PL",,FMN,RM,"Emergency Ops"
460.575000,465.57500,WNXH406,"American Red Cross (Chicago)",Cook,"Chicago Citywide (Ch 3)","ARC Chicago C/W3","82.5 PL",,FMN,RM,"Emergency Ops"
460.575000,0.00000,WNXH406,"Red Cross",Will,"River Valley","ARC RV UHF","162 DPL",,FMN,BM,"Emergency Ops"
460.575000,0.00000,WQDN870,"East Saint Louis","St. Clair","Outdoor Warning Siren Activation (CSQ)","ESTL Siren Data",,,Telm,F,Data
460.575000,465.57500,WNXH406,"American Red Cross (Chicago)",Cook,"Chicago Citywide (Ch 1)","ARC Chicago C/W1","71.9 PL",,FMN,RM,"Emergency Ops"
460.575000,465.57500,KNEA320,Elgin,Kane,"Elgin Regional Fire Academy [Ch 1] [Terminated 11/02]","ERFA Ops1","123.0 PL",,FMN,RM,Fire-Tac
460.587500,0.00000,KD29148,"Centralia Fire Protection District/EMS",Marion,"Remote Receive Link (to 154.43 ?) [Expired 6/23]","Centralia FPD RF",,,FMN,F,Fire-Tac
